Year,Sport,Discipline,Gender,Event,Country,Medal
1988,Skiing,Ski Jumping,Men,K120 Individual (90M),YUG,Bronze
1988,Skiing,Ski Jumping,Men,K120 Individual (90M),FIN,Gold
1988,Skiing,Ski Jumping,Men,K120 Individual (90M),NOR,Silver
1988,Skiing,Ski Jumping,Men,K120 Team (90M),NOR,Bronze
1988,Skiing,Ski Jumping,Men,K120 Team (90M),FIN,Gold
1988,Skiing,Ski Jumping,Men,K120 Team (90M),YUG,Silver
1988,Skiing,Ski Jumping,Men,K90 Individual (70M),TCH,Bronze
1988,Skiing,Ski Jumping,Men,K90 Individual (70M),FIN,Gold
1988,Skiing,Ski Jumping,Men,K90 Individual (70M),TCH,Silver
1992,Biathlon,Biathlon,Men,10KM,FIN,Bronze
1992,Biathlon,Biathlon,Men,10KM,GER,Gold
1992,Biathlon,Biathlon,Men,10KM,GER,Silver
1992,Biathlon,Biathlon,Women,15KM,CAN,Bronze
1992,Biathlon,Biathlon,Women,15KM,GER,Gold
1992,Biathlon,Biathlon,Women,15KM,EUN,Silver
1992,Biathlon,Biathlon,Men,20KM,SWE,Bronze
1992,Biathlon,Biathlon,Men,20KM,EUN,Gold
1992,Biathlon,Biathlon,Men,20KM,GER,Silver
1992,Biathlon,Biathlon,Men,4X7.5KM Relay,SWE,Bronze
1992,Biathlon,Biathlon,Men,4X7.5KM Relay,GER,Gold
1992,Biathlon,Biathlon,Men,4X7.5KM Relay,EUN,Silver
1992,Biathlon,Biathlon,Women,4X7.5KM Relay,EUN,Bronze
1992,Biathlon,Biathlon,Women,4X7.5KM Relay,FRA,Gold
1992,Biathlon,Biathlon,Women,4X7.5KM Relay,GER,Silver
1992,Biathlon,Biathlon,Women,7.5KM,EUN,Bronze
1992,Biathlon,Biathlon,Women,7.5KM,EUN,Gold
1992,Biathlon,Biathlon,Women,7.5KM,GER,Silver
1992,Bobsleigh,Bobsleigh,Men,Four-Man,SUI,Bronze
1992,Bobsleigh,Bobsleigh,Men,Four-Man,AUT,Gold
1992,Bobsleigh,Bobsleigh,Men,Four-Man,GER,Silver
1992,Bobsleigh,Bobsleigh,Men,Two-Man,GER,Bronze
1992,Bobsleigh,Bobsleigh,Men,Two-Man,SUI,Gold
1992,Bobsleigh,Bobsleigh,Men,Two-Man,GER,Silver
1992,Ice Hockey,Ice Hockey,Men,Ice Hockey,TCH,Bronze
1992,Ice Hockey,Ice Hockey,Men,Ice Hockey,EUN,Gold
1992,Ice Hockey,Ice Hockey,Men,Ice Hockey,CAN,Silver
1992,Luge,Luge,Men,Doubles,ITA,Bronze
1992,Luge,Luge,Men,Doubles,GER,Gold
1992,Luge,Luge,Men,Doubles,GER,Silver
1992,Luge,Luge,Men,Singles,AUT,Bronze
1992,Luge,Luge,Men,Singles,GER,Gold
1992,Luge,Luge,Men,Singles,AUT,Silver
1992,Luge,Luge,Women,Singles,GER,Bronze
1992,Luge,Luge,Women,Singles,AUT,Gold
1992,Luge,Luge,Women,Singles,AUT,Silver
1992,Skating,Figure skating,Men,Ice Dancing,EUN,Bronze
1992,Skating,Figure skating,Men,Ice Dancing,EUN,Gold
1992,Skating,Figure skating,Men,Ice Dancing,FRA,Silver
1992,Skating,Figure skating,Women,Ice Dancing,EUN,Bronze
1992,Skating,Figure skating,Women,Ice Dancing,EUN,Gold
1992,Skating,Figure skating,Women,Ice Dancing,FRA,Silver
1992,Skating,Figure skating,Men,Individual,TCH,Bronze
1992,Skating,Figure skating,Men,Individual,EUN,Gold
1992,Skating,Figure skating,Men,Individual,USA,Silver
1992,Skating,Figure skating,Women,Individual,USA,Bronze
1992,Skating,Figure skating,Women,Individual,USA,Gold
1992,Skating,Figure skating,Women,Individual,JPN,Silver
1992,Skating,Figure skating,Men,Pairs,CAN,Bronze
1992,Skating,Figure skating,Men,Pairs,EUN,Gold
1992,Skating,Figure skating,Men,Pairs,EUN,Silver
1992,Skating,Figure skating,Women,Pairs,CAN,Bronze
1992,Skating,Figure skating,Women,Pairs,EUN,Gold
1992,Skating,Figure skating,Women,Pairs,EUN,Silver
1992,Skating,Short Track Speed Skating,Men,1000M,KOR,Bronze
1992,Skating,Short Track Speed Skating,Men,1000M,KOR,Gold
1992,Skating,Short Track Speed Skating,Men,1000M,CAN,Silver
1992,Skating,Short Track Speed Skating,Women,3000M Relay,EUN,Bronze
1992,Skating,Short Track Speed Skating,Women,3000M Relay,CAN,Gold
1992,Skating,Short Track Speed Skating,Women,3000M Relay,USA,Silver
1992,Skating,Short Track Speed Skating,Men,5000M Relay,JPN,Bronze
1992,Skating,Short Track Speed Skating,Men,5000M Relay,KOR,Gold
1992,Skating,Short Track Speed Skating,Men,5000M Relay,CAN,Silver
1992,Skating,Short Track Speed Skating,Women,500M,PRK,Bronze
1992,Skating,Short Track Speed Skating,Women,500M,USA,Gold
1992,Skating,Short Track Speed Skating,Women,500M,CHN,Silver
1992,Skating,Speed skating,Men,10000M,NOR,Bronze
1992,Skating,Speed skating,Men,10000M,NED,Gold
1992,Skating,Speed skating,Men,10000M,NOR,Silver
1992,Skating,Speed skating,Men,1000M,JPN,Bronze
1992,Skating,Speed skating,Men,1000M,GER,Gold
1992,Skating,Speed skating,Men,1000M,KOR,Silver
1992,Skating,Speed skating,Women,1000M,GER,Bronze
1992,Skating,Speed skating,Women,1000M,USA,Gold
1992,Skating,Speed skating,Women,1000M,CHN,Silver
1992,Skating,Speed skating,Men,1500M,NED,Bronze
1992,Skating,Speed skating,Men,1500M,NOR,Gold
1992,Skating,Speed skating,Men,1500M,NOR,Silver
1992,Skating,Speed skating,Women,1500M,JPN,Bronze
1992,Skating,Speed skating,Women,1500M,GER,Gold
1992,Skating,Speed skating,Women,1500M,GER,Silver
1992,Skating,Speed skating,Women,3000M,AUT,Bronze
1992,Skating,Speed skating,Women,3000M,GER,Gold
1992,Skating,Speed skating,Women,3000M,GER,Silver
1992,Skating,Speed skating,Men,5000M,NED,Bronze
1992,Skating,Speed skating,Men,5000M,NOR,Gold
1992,Skating,Speed skating,Men,5000M,NED,Silver
1992,Skating,Speed skating,Women,5000M,GER,Bronze
1992,Skating,Speed skating,Women,5000M,GER,Gold
1992,Skating,Speed skating,Women,5000M,GER,Silver
1992,Skating,Speed skating,Men,500M,JPN,Bronze
1992,Skating,Speed skating,Men,500M,GER,Gold
1992,Skating,Speed skating,Men,500M,JPN,Silver
1992,Skating,Speed skating,Women,500M,GER,Bronze
1992,Skating,Speed skating,Women,500M,USA,Gold
1992,Skating,Speed skating,Women,500M,CHN,Silver
1992,Skiing,Alpine Skiing,Men,Alpine Combined,SUI,Bronze
1992,Skiing,Alpine Skiing,Men,Alpine Combined,ITA,Gold
1992,Skiing,Alpine Skiing,Men,Alpine Combined,ITA,Silver
1992,Skiing,Alpine Skiing,Women,Alpine Combined,FRA,Bronze
1992,Skiing,Alpine Skiing,Women,Alpine Combined,AUT,Gold
1992,Skiing,Alpine Skiing,Women,Alpine Combined,AUT,Silver
1992,Skiing,Alpine Skiing,Men,Downhill,AUT,Bronze
1992,Skiing,Alpine Skiing,Men,Downhill,AUT,Gold
1992,Skiing,Alpine Skiing,Men,Downhill,FRA,Silver
1992,Skiing,Alpine Skiing,Women,Downhill,AUT,Bronze
1992,Skiing,Alpine Skiing,Women,Downhill,CAN,Gold
1992,Skiing,Alpine Skiing,Women,Downhill,USA,Silver
1992,Skiing,Alpine Skiing,Men,Giant Slalom,NOR,Bronze
1992,Skiing,Alpine Skiing,Men,Giant Slalom,ITA,Gold
1992,Skiing,Alpine Skiing,Men,Giant Slalom,LUX,Silver
1992,Skiing,Alpine Skiing,Women,Giant Slalom,SWE,Gold
1992,Skiing,Alpine Skiing,Women,Giant Slalom,AUT,Silver
1992,Skiing,Alpine Skiing,Women,Giant Slalom,USA,Silver
1992,Skiing,Alpine Skiing,Men,Slalom,AUT,Bronze
1992,Skiing,Alpine Skiing,Men,Slalom,NOR,Gold
1992,Skiing,Alpine Skiing,Men,Slalom,ITA,Silver
1992,Skiing,Alpine Skiing,Women,Slalom,ESP,Bronze
1992,Skiing,Alpine Skiing,Women,Slalom,AUT,Gold
1992,Skiing,Alpine Skiing,Women,Slalom,NZL,Silver
1992,Skiing,Alpine Skiing,Men,Super-G,NOR,Bronze
1992,Skiing,Alpine Skiing,Men,Super-G,NOR,Gold
1992,Skiing,Alpine Skiing,Men,Super-G,LUX,Silver
1992,Skiing,Alpine Skiing,Women,Super-G,GER,Bronze
1992,Skiing,Alpine Skiing,Women,Super-G,ITA,Gold
1992,Skiing,Alpine Skiing,Women,Super-G,FRA,Silver
1992,Skiing,Cross Country Skiing,Men,10KM Pursuit,SWE,Bronze
1992,Skiing,Cross Country Skiing,Men,10KM Pursuit,NOR,Gold
1992,Skiing,Cross Country Skiing,Men,10KM Pursuit,ITA,Silver
1992,Skiing,Cross Country Skiing,Women,15KM Mass Start,EUN,Bronze
1992,Skiing,Cross Country Skiing,Women,15KM Mass Start,EUN,Gold
1992,Skiing,Cross Country Skiing,Women,15KM Mass Start,FIN,Silver
1992,Skiing,Cross Country Skiing,Women,30KM,EUN,Bronze
1992,Skiing,Cross Country Skiing,Women,30KM,ITA,Gold
1992,Skiing,Cross Country Skiing,Women,30KM,EUN,Silver
1992,Skiing,Cross Country Skiing,Men,30KM Mass Start,NOR,Bronze
1992,Skiing,Cross Country Skiing,Men,30KM Mass Start,NOR,Gold
1992,Skiing,Cross Country Skiing,Men,30KM Mass Start,NOR,Silver
1992,Skiing,Cross Country Skiing,Men,4X10KM Relay,FIN,Bronze
1992,Skiing,Cross Country Skiing,Men,4X10KM Relay,NOR,Gold
1992,Skiing,Cross Country Skiing,Men,4X10KM Relay,ITA,Silver
1992,Skiing,Cross Country Skiing,Women,4X5KM Relay,ITA,Bronze
1992,Skiing,Cross Country Skiing,Women,4X5KM Relay,EUN,Gold
1992,Skiing,Cross Country Skiing,Women,4X5KM Relay,NOR,Silver
1992,Skiing,Cross Country Skiing,Men,50KM,ITA,Bronze
1992,Skiing,Cross Country Skiing,Men,50KM,NOR,Gold
1992,Skiing,Cross Country Skiing,Men,50KM,ITA,Silver
1992,Skiing,Cross Country Skiing,Women,5KM,EUN,Bronze
1992,Skiing,Cross Country Skiing,Women,5KM,FIN,Gold
1992,Skiing,Cross Country Skiing,Women,5KM,EUN,Silver
1992,Skiing,Cross Country Skiing,Men,Combined 10KM + 15KM Pursuit,ITA,Bronze
1992,Skiing,Cross Country Skiing,Men,Combined 10KM + 15KM Pursuit,NOR,Gold
1992,Skiing,Cross Country Skiing,Men,Combined 10KM + 15KM Pursuit,NOR,Silver
1992,Skiing,Cross Country Skiing,Women,Combined 5KM + 10KM Pursuit,EUN,Bronze
1992,Skiing,Cross Country Skiing,Women,Combined 5KM + 10KM Pursuit,EUN,Gold
1992,Skiing,Cross Country Skiing,Women,Combined 5KM + 10KM Pursuit,ITA,Silver
1992,Skiing,Freestyle Skiing,Men,Moguls,USA,Bronze
1992,Skiing,Freestyle Skiing,Men,Moguls,FRA,Gold
1992,Skiing,Freestyle Skiing,Men,Moguls,FRA,Silver
1992,Skiing,Freestyle Skiing,Women,Moguls,NOR,Bronze
1992,Skiing,Freestyle Skiing,Women,Moguls,USA,Gold
1992,Skiing,Freestyle Skiing,Women,Moguls,EUN,Silver
1992,Skiing,Nordic Combined,Men,Individual,AUT,Bronze
1992,Skiing,Nordic Combined,Men,Individual,FRA,Gold
1992,Skiing,Nordic Combined,Men,Individual,FRA,Silver
1992,Skiing,Nordic Combined,Men,Team,AUT,Bronze
1992,Skiing,Nordic Combined,Men,Team,JPN,Gold
1992,Skiing,Nordic Combined,Men,Team,NOR,Silver
1992,Skiing,Ski Jumping,Men,K120 Individual (90M),AUT,Bronze
1992,Skiing,Ski Jumping,Men,K120 Individual (90M),FIN,Gold
1992,Skiing,Ski Jumping,Men,K120 Individual (90M),AUT,Silver
1992,Skiing,Ski Jumping,Men,K120 Team (90M),TCH,Bronze
1992,Skiing,Ski Jumping,Men,K120 Team (90M),FIN,Gold
1992,Skiing,Ski Jumping,Men,K120 Team (90M),AUT,Silver
1992,Skiing,Ski Jumping,Men,K90 Individual (70M),FIN,Bronze
1992,Skiing,Ski Jumping,Men,K90 Individual (70M),AUT,Gold
1992,Skiing,Ski Jumping,Men,K90 Individual (70M),AUT,Silver
1994,Biathlon,Biathlon,Men,10KM,RUS,Bronze
1994,Biathlon,Biathlon,Men,10KM,RUS,Gold
1994,Biathlon,Biathlon,Men,10KM,GER,Silver
1994,Biathlon,Biathlon,Women,15KM,GER,Bronze
1994,Biathlon,Biathlon,Women,15KM,CAN,Gold
1994,Biathlon,Biathlon,Women,15KM,FRA,Silver
1994,Biathlon,Biathlon,Men,20KM,GER,Bronze
1994,Biathlon,Biathlon,Men,20KM,RUS,Gold
1994,Biathlon,Biathlon,Men,20KM,GER,Silver
1994,Biathlon,Biathlon,Men,4X7.5KM Relay,FRA,Bronze
1994,Biathlon,Biathlon,Men,4X7.5KM Relay,GER,Gold
1994,Biathlon,Biathlon,Men,4X7.5KM Relay,RUS,Silver
1994,Biathlon,Biathlon,Women,4X7.5KM Relay,FRA,Bronze
1994,Biathlon,Biathlon,Women,4X7.5KM Relay,RUS,Gold
1994,Biathlon,Biathlon,Women,4X7.5KM Relay,GER,Silver
1994,Biathlon,Biathlon,Women,7.5KM,UKR,Bronze
1994,Biathlon,Biathlon,Women,7.5KM,CAN,Gold
1994,Biathlon,Biathlon,Women,7.5KM,BLR,Silver
1994,Bobsleigh,Bobsleigh,Men,Four-Man,GER,Bronze
1994,Bobsleigh,Bobsleigh,Men,Four-Man,GER,Gold
1994,Bobsleigh,Bobsleigh,Men,Four-Man,SUI,Silver
1994,Bobsleigh,Bobsleigh,Men,Two-Man,ITA,Bronze
1994,Bobsleigh,Bobsleigh,Men,Two-Man,SUI,Gold
1994,Bobsleigh,Bobsleigh,Men,Two-Man,SUI,Silver
1994,Ice Hockey,Ice Hockey,Men,Ice Hockey,FIN,Bronze
1994,Ice Hockey,Ice Hockey,Men,Ice Hockey,SWE,Gold
1994,Ice Hockey,Ice Hockey,Men,Ice Hockey,CAN,Silver
1994,Luge,Luge,Men,Doubles,GER,Bronze
1994,Luge,Luge,Men,Doubles,ITA,Gold
1994,Luge,Luge,Men,Doubles,ITA,Silver
1994,Luge,Luge,Men,Singles,ITA,Bronze
1994,Luge,Luge,Men,Singles,GER,Gold
1994,Luge,Luge,Men,Singles,AUT,Silver
1994,Luge,Luge,Women,Singles,AUT,Bronze
1994,Luge,Luge,Women,Singles,ITA,Gold
1994,Luge,Luge,Women,Singles,GER,Silver
1994,Skating,Figure skating,Men,Ice Dancing,GBR,Bronze
1994,Skating,Figure skating,Men,Ice Dancing,RUS,Gold
1994,Skating,Figure skating,Men,Ice Dancing,RUS,Silver
1994,Skating,Figure skating,Women,Ice Dancing,GBR,Bronze
1994,Skating,Figure skating,Women,Ice Dancing,RUS,Gold
1994,Skating,Figure skating,Women,Ice Dancing,RUS,Silver
1994,Skating,Figure skating,Men,Individual,FRA,Bronze
1994,Skating,Figure skating,Men,Individual,RUS,Gold
1994,Skating,Figure skating,Men,Individual,CAN,Silver
1994,Skating,Figure skating,Women,Individual,CHN,Bronze
1994,Skating,Figure skating,Women,Individual,UKR,Gold
1994,Skating,Figure skating,Women,Individual,USA,Silver
1994,Skating,Figure skating,Men,Pairs,CAN,Bronze
1994,Skating,Figure skating,Men,Pairs,RUS,Gold
1994,Skating,Figure skating,Men,Pairs,RUS,Silver
1994,Skating,Figure skating,Women,Pairs,CAN,Bronze
1994,Skating,Figure skating,Women,Pairs,RUS,Gold
1994,Skating,Figure skating,Women,Pairs,RUS,Silver
1994,Skating,Short Track Speed Skating,Men,1000M,CAN,Bronze
1994,Skating,Short Track Speed Skating,Men,1000M,KOR,Gold
1994,Skating,Short Track Speed Skating,Men,1000M,KOR,Silver
1994,Skating,Short Track Speed Skating,Women,1000M,KOR,Bronze
1994,Skating,Short Track Speed Skating,Women,1000M,KOR,Gold
1994,Skating,Short Track Speed Skating,Women,1000M,CAN,Silver
1994,Skating,Short Track Speed Skating,Women,3000M Relay,USA,Bronze
1994,Skating,Short Track Speed Skating,Women,3000M Relay,KOR,Gold
1994,Skating,Short Track Speed Skating,Women,3000M Relay,CAN,Silver
1994,Skating,Short Track Speed Skating,Men,5000M Relay,AUS,Bronze
1994,Skating,Short Track Speed Skating,Men,5000M Relay,ITA,Gold
1994,Skating,Short Track Speed Skating,Men,5000M Relay,USA,Silver
1994,Skating,Short Track Speed Skating,Men,500M,GBR,Bronze
1994,Skating,Short Track Speed Skating,Men,500M,KOR,Gold
1994,Skating,Short Track Speed Skating,Men,500M,ITA,Silver
1994,Skating,Short Track Speed Skating,Women,500M,USA,Bronze
1994,Skating,Short Track Speed Skating,Women,500M,USA,Gold
1994,Skating,Short Track Speed Skating,Women,500M,CHN,Silver
1994,Skating,Speed skating,Men,10000M,NED,Bronze
1994,Skating,Speed skating,Men,10000M,NOR,Gold
1994,Skating,Speed skating,Men,10000M,NOR,Silver
1994,Skating,Speed skating,Men,1000M,RUS,Bronze
1994,Skating,Speed skating,Men,1000M,USA,Gold
1994,Skating,Speed skating,Men,1000M,BLR,Silver
1994,Skating,Speed skating,Women,1000M,CHN,Bronze
1994,Skating,Speed skating,Women,1000M,USA,Gold
1994,Skating,Speed skating,Women,1000M,GER,Silver
1994,Skating,Speed skating,Men,1500M,NED,Bronze
1994,Skating,Speed skating,Men,1500M,NOR,Gold
1994,Skating,Speed skating,Men,1500M,NED,Silver
1994,Skating,Speed skating,Women,1500M,GER,Bronze
1994,Skating,Speed skating,Women,1500M,AUT,Gold
1994,Skating,Speed skating,Women,1500M,RUS,Silver
1994,Skating,Speed skating,Women,3000M,GER,Bronze
1994,Skating,Speed skating,Women,3000M,RUS,Gold
1994,Skating,Speed skating,Women,3000M,AUT,Silver
1994,Skating,Speed skating,Men,5000M,NED,Bronze
1994,Skating,Speed skating,Men,5000M,NOR,Gold
1994,Skating,Speed skating,Men,5000M,NOR,Silver
1994,Skating,Speed skating,Women,5000M,JPN,Bronze
1994,Skating,Speed skating,Women,5000M,GER,Gold
1994,Skating,Speed skating,Women,5000M,GER,Silver
1994,Skating,Speed skating,Men,500M,JPN,Bronze
1994,Skating,Speed skating,Men,500M,RUS,Gold
1994,Skating,Speed skating,Men,500M,RUS,Silver
1994,Skating,Speed skating,Women,500M,GER,Bronze
1994,Skating,Speed skating,Women,500M,USA,Gold
1994,Skating,Speed skating,Women,500M,CAN,Silver
1994,Skiing,Alpine Skiing,Men,Alpine Combined,NOR,Bronze
1994,Skiing,Alpine Skiing,Men,Alpine Combined,NOR,Gold
1994,Skiing,Alpine Skiing,Men,Alpine Combined,NOR,Silver
1994,Skiing,Alpine Skiing,Women,Alpine Combined,SLO,Bronze
1994,Skiing,Alpine Skiing,Women,Alpine Combined,SWE,Gold
1994,Skiing,Alpine Skiing,Women,Alpine Combined,SUI,Silver
1994,Skiing,Alpine Skiing,Men,Downhill,CAN,Bronze
1994,Skiing,Alpine Skiing,Men,Downhill,USA,Gold
1994,Skiing,Alpine Skiing,Men,Downhill,NOR,Silver
1994,Skiing,Alpine Skiing,Women,Downhill,ITA,Bronze
1994,Skiing,Alpine Skiing,Women,Downhill,GER,Gold
1994,Skiing,Alpine Skiing,Women,Downhill,USA,Silver
1994,Skiing,Alpine Skiing,Men,Giant Slalom,AUT,Bronze
1994,Skiing,Alpine Skiing,Men,Giant Slalom,GER,Gold
1994,Skiing,Alpine Skiing,Men,Giant Slalom,SUI,Silver
1994,Skiing,Alpine Skiing,Women,Giant Slalom,SUI,Bronze
1994,Skiing,Alpine Skiing,Women,Giant Slalom,ITA,Gold
1994,Skiing,Alpine Skiing,Women,Giant Slalom,GER,Silver
1994,Skiing,Alpine Skiing,Men,Slalom,SLO,Bronze
1994,Skiing,Alpine Skiing,Men,Slalom,AUT,Gold
1994,Skiing,Alpine Skiing,Men,Slalom,ITA,Silver
1994,Skiing,Alpine Skiing,Women,Slalom,SLO,Bronze
1994,Skiing,Alpine Skiing,Women,Slalom,SUI,Gold
1994,Skiing,Alpine Skiing,Women,Slalom,AUT,Silver
1994,Skiing,Alpine Skiing,Men,Super-G,NOR,Bronze
1994,Skiing,Alpine Skiing,Men,Super-G,GER,Gold
1994,Skiing,Alpine Skiing,Men,Super-G,USA,Silver
1994,Skiing,Alpine Skiing,Women,Super-G,ITA,Bronze
1994,Skiing,Alpine Skiing,Women,Super-G,USA,Gold
1994,Skiing,Alpine Skiing,Women,Super-G,RUS,Silver
1994,Skiing,Cross Country Skiing,Men,10KM Pursuit,ITA,Bronze
1994,Skiing,Cross Country Skiing,Men,10KM Pursuit,NOR,Gold
1994,Skiing,Cross Country Skiing,Men,10KM Pursuit,KAZ,Silver
1994,Skiing,Cross Country Skiing,Women,15KM Mass Start,RUS,Bronze
1994,Skiing,Cross Country Skiing,Women,15KM Mass Start,ITA,Gold
1994,Skiing,Cross Country Skiing,Women,15KM Mass Start,RUS,Silver
1994,Skiing,Cross Country Skiing,Women,30KM,FIN,Bronze
1994,Skiing,Cross Country Skiing,Women,30KM,ITA,Gold
1994,Skiing,Cross Country Skiing,Women,30KM,NOR,Silver
1994,Skiing,Cross Country Skiing,Men,30KM Mass Start,FIN,Bronze
1994,Skiing,Cross Country Skiing,Men,30KM Mass Start,NOR,Gold
1994,Skiing,Cross Country Skiing,Men,30KM Mass Start,NOR,Silver
1994,Skiing,Cross Country Skiing,Men,4X10KM Relay,FIN,Bronze
1994,Skiing,Cross Country Skiing,Men,4X10KM Relay,ITA,Gold
1994,Skiing,Cross Country Skiing,Men,4X10KM Relay,NOR,Silver
1994,Skiing,Cross Country Skiing,Women,4X5KM Relay,ITA,Bronze
1994,Skiing,Cross Country Skiing,Women,4X5KM Relay,RUS,Gold
1994,Skiing,Cross Country Skiing,Women,4X5KM Relay,NOR,Silver
1994,Skiing,Cross Country Skiing,Men,50KM,NOR,Bronze
1994,Skiing,Cross Country Skiing,Men,50KM,KAZ,Gold
1994,Skiing,Cross Country Skiing,Men,50KM,FIN,Silver
1994,Skiing,Cross Country Skiing,Women,5KM,FIN,Bronze
1994,Skiing,Cross Country Skiing,Women,5KM,RUS,Gold
1994,Skiing,Cross Country Skiing,Women,5KM,ITA,Silver
1994,Skiing,Cross Country Skiing,Men,Combined 10KM + 15KM Pursuit,ITA,Bronze
1994,Skiing,Cross Country Skiing,Men,Combined 10KM + 15KM Pursuit,NOR,Gold
1994,Skiing,Cross Country Skiing,Men,Combined 10KM + 15KM Pursuit,KAZ,Silver
1994,Skiing,Cross Country Skiing,Women,Combined 5KM + 10KM Pursuit,ITA,Bronze
1994,Skiing,Cross Country Skiing,Women,Combined 5KM + 10KM Pursuit,RUS,Gold
1994,Skiing,Cross Country Skiing,Women,Combined 5KM + 10KM Pursuit,ITA,Silver
1994,Skiing,Freestyle Skiing,Men,Aerials,CAN,Bronze
1994,Skiing,Freestyle Skiing,Men,Aerials,SUI,Gold
1994,Skiing,Freestyle Skiing,Men,Aerials,CAN,Silver
1994,Skiing,Freestyle Skiing,Women,Aerials,NOR,Bronze
1994,Skiing,Freestyle Skiing,Women,Aerials,UZB,Gold
1994,Skiing,Freestyle Skiing,Women,Aerials,SWE,Silver
1994,Skiing,Freestyle Skiing,Men,Moguls,FRA,Bronze
1994,Skiing,Freestyle Skiing,Men,Moguls,CAN,Gold
1994,Skiing,Freestyle Skiing,Men,Moguls,RUS,Silver
1994,Skiing,Freestyle Skiing,Women,Moguls,RUS,Bronze
1994,Skiing,Freestyle Skiing,Women,Moguls,NOR,Gold
1994,Skiing,Freestyle Skiing,Women,Moguls,USA,Silver
1994,Skiing,Nordic Combined,Men,Individual,NOR,Bronze
1994,Skiing,Nordic Combined,Men,Individual,NOR,Gold
1994,Skiing,Nordic Combined,Men,Individual,JPN,Silver
1994,Skiing,Nordic Combined,Men,Team,SUI,Bronze
1994,Skiing,Nordic Combined,Men,Team,JPN,Gold
1994,Skiing,Nordic Combined,Men,Team,NOR,Silver
1994,Skiing,Ski Jumping,Men,K120 Individual (90M),AUT,Bronze
1994,Skiing,Ski Jumping,Men,K120 Individual (90M),GER,Gold
1994,Skiing,Ski Jumping,Men,K120 Individual (90M),NOR,Silver
1994,Skiing,Ski Jumping,Men,K120 Team (90M),AUT,Bronze
1994,Skiing,Ski Jumping,Men,K120 Team (90M),GER,Gold
1994,Skiing,Ski Jumping,Men,K120 Team (90M),JPN,Silver
1994,Skiing,Ski Jumping,Men,K90 Individual (70M),GER,Bronze
1994,Skiing,Ski Jumping,Men,K90 Individual (70M),NOR,Gold
1994,Skiing,Ski Jumping,Men,K90 Individual (70M),NOR,Silver
1998,Biathlon,Biathlon,Men,10KM,FIN,Bronze
1998,Biathlon,Biathlon,Men,10KM,NOR,Gold
1998,Biathlon,Biathlon,Men,10KM,NOR,Silver
1998,Biathlon,Biathlon,Women,15KM,GER,Bronze
1998,Biathlon,Biathlon,Women,15KM,BUL,Gold
1998,Biathlon,Biathlon,Women,15KM,UKR,Silver
1998,Biathlon,Biathlon,Men,20KM,BLR,Bronze
1998,Biathlon,Biathlon,Men,20KM,NOR,Gold
1998,Biathlon,Biathlon,Men,20KM,ITA,Silver
1998,Biathlon,Biathlon,Men,4X7.5KM Relay,RUS,Bronze
1998,Biathlon,Biathlon,Men,4X7.5KM Relay,GER,Gold
1998,Biathlon,Biathlon,Men,4X7.5KM Relay,NOR,Silver
1998,Biathlon,Biathlon,Women,4X7.5KM Relay,NOR,Bronze
1998,Biathlon,Biathlon,Women,4X7.5KM Relay,GER,Gold
1998,Biathlon,Biathlon,Women,4X7.5KM Relay,RUS,Silver
1998,Biathlon,Biathlon,Women,7.5KM,GER,Bronze
1998,Biathlon,Biathlon,Women,7.5KM,RUS,Gold
1998,Biathlon,Biathlon,Women,7.5KM,GER,Silver
1998,Bobsleigh,Bobsleigh,Men,Four-Man,FRA,Bronze
1998,Bobsleigh,Bobsleigh,Men,Four-Man,GBR,Bronze
1998,Bobsleigh,Bobsleigh,Men,Four-Man,GER,Gold
1998,Bobsleigh,Bobsleigh,Men,Four-Man,SUI,Silver
1998,Bobsleigh,Bobsleigh,Men,Two-Man,GER,Bronze
1998,Bobsleigh,Bobsleigh,Men,Two-Man,CAN,Gold
1998,Bobsleigh,Bobsleigh,Men,Two-Man,ITA,Gold
1998,Curling,Curling,Men,Curling,NOR,Bronze
1998,Curling,Curling,Men,Curling,SUI,Gold
1998,Curling,Curling,Men,Curling,CAN,Silver
1998,Curling,Curling,Women,Curling,SWE,Bronze
1998,Curling,Curling,Women,Curling,CAN,Gold
1998,Curling,Curling,Women,Curling,DEN,Silver
1998,Ice Hockey,Ice Hockey,Men,Ice Hockey,FIN,Bronze
1998,Ice Hockey,Ice Hockey,Men,Ice Hockey,CZE,Gold
1998,Ice Hockey,Ice Hockey,Men,Ice Hockey,RUS,Silver
1998,Ice Hockey,Ice Hockey,Women,Ice Hockey,FIN,Bronze
1998,Ice Hockey,Ice Hockey,Women,Ice Hockey,USA,Gold
1998,Ice Hockey,Ice Hockey,Women,Ice Hockey,CAN,Silver
1998,Luge,Luge,Men,Doubles,USA,Bronze
1998,Luge,Luge,Men,Doubles,GER,Gold
1998,Luge,Luge,Men,Doubles,USA,Silver
1998,Luge,Luge,Men,Singles,GER,Bronze
1998,Luge,Luge,Men,Singles,GER,Gold
1998,Luge,Luge,Men,Singles,ITA,Silver
1998,Luge,Luge,Women,Singles,AUT,Bronze
1998,Luge,Luge,Women,Singles,GER,Gold
1998,Luge,Luge,Women,Singles,GER,Silver
1998,Skating,Figure skating,Men,Ice Dancing,FRA,Bronze
1998,Skating,Figure skating,Men,Ice Dancing,RUS,Gold
